,movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors,companys,openYear
28387,19840025,동반자,The Companion,1984,19840324,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '김효천'}],(주)동협상사,1984
28388,19870036,됴화,,1987,19870627,장편,개봉,한국,"성인물(에로),사극,드라마",한국,성인물(에로),[{'peopleNm': '유지성'}],(주)서울필름,1987
28389,19870084,두 여자의 집,,1987,19871224,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '곽지균'}],태흥영화(주),1987
28391,19880127,듀엣포원,Duet For One,1986,19880514,장편,개봉,영국,드라마,영국,드라마,[],골렌골로버스프로덕션,1988
28392,19860113,드라큐라 ,Dracula,1979,19860815,장편,개봉,영국,공포(호러),영국,공포(호러),[{'peopleNm': '존 바담'}],유니버셜 픽쳐스,1986
28393,19820123,드럼,Drum,1976,19821231,장편,개봉,미국,,미국,,[{'peopleNm': '스티브 카버'}],디노 드 로렌티스 프로덕션즈,1982
28395,19890064,들병이,Deul-Byung-Ie,1989,19891021,장편,개봉,한국,"멜로/로맨스,사극",한국,멜로/로맨스,[{'peopleNm': '유진선'}],(주)우진필림,1989
28398,19890195,딥 식스,Deep Six,1989,19890701,장편,개봉,미국,"SF,공포(호러),스릴러",미국,SF,[],카롤코 픽쳐스,1989
28399,19870006,따귀일곱대,,1987,19870207,장편,개봉,한국,"드라마,코미디",한국,드라마,[{'peopleNm': '남기남'}],남동흥업,1987
28400,19830080,땜장이 아내,Tinker Wife,1983,19831008,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '박철수'}],세경진흥(주),1983
28401,19900064,땡삐,Heavy Rain,1990,19901027,장편,개봉,한국,"멜로/로맨스,사극",한국,멜로/로맨스,[{'peopleNm': '이운철'}],(주)반도영상,1990
28402,19880058,떠돌이 까치,,1987,19881001,장편,개봉,한국,"드라마,애니메이션",한국,드라마,[],대원동화(주),1988
28403,19880049,떡,Rice Cake,1988,19880901,장편,개봉,한국,사극,한국,사극,[{'peopleNm': '김수형'}],화성물산(주),1988
28404,19890002,똘똘이 소강시,The Smart Little Kang-Si,1988,19890114,장편,개봉,한국,사극,한국,사극,[{'peopleNm': '강구연'}],(주)삼영필림,1989
28407,19860073,뛰는자 나는자,You Cannot Outdo Others,1986,19861025,장편,개봉,한국,"드라마,코미디",한국,드라마,[{'peopleNm': '심재석'}],연방영화(주) ,1986
28408,19870073,뜨겁고 깊은 겨울,,1987,19871107,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '이상진'}],경인필름,1987
28409,19840053,뜸부기 새벽에 날다,A Bird Flying At Dawn,1984,19840908,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '김수형'}],남아진흥(주),1984
28412,19880137,라밤바,La Bamba,1987,19880528,장편,개봉,미국,드라마,미국,드라마,[],콜럼비아 픽쳐스 코포레이션,1988
28415,19890266,라스트 버진,Last America Virgin,1983,19890930,장편,개봉,미국,"드라마,코미디",미국,드라마,[{'peopleNm': '보아즈 데이비슨'}],골렌골로버스프로덕션,1989
28420,19880161,라이브 캣,Lives Of A Cat,1988,19880723,장편,개봉,독일,드라마,독일,드라마,[],바바리아필름,1988
28421,19860111,라이어스 문 ,Matt Dillon In Liar'S Moon,1981,19860802,장편,개봉,미국,드라마,미국,드라마,[{'peopleNm': '데이비드 피셔'}],해피픽쳐스,1986
28422,19880222,람보 3,Rambo 3,1988,19881217,장편,개봉,미국,액션,미국,액션,[{'peopleNm': '피터 맥도널드'}],카롤코 픽쳐스,1988
28426,19890254,레니 게이드,Renegades,1989,19890913,장편,개봉,미국,액션,미국,액션,[],인터스코프커뮤니케이션,1989
28427,19890093,레드히트,Red Heat,1988,19890128,장편,개봉,미국,"액션,코미디",미국,액션,[{'peopleNm': '월터 힐'}],카롤코 픽쳐스,1989
28428,19860115,레모 ,Remo,1985,19860830,장편,개봉,미국,액션,미국,액션,[],워너 브러더스 픽쳐스,1986
28430,19820101,레이더스,Raiders Of The Lost Ark,1981,19820227,장편,개봉,미국,"액션,어드벤처",미국,액션,[{'peopleNm': '스티븐 스필버그'}],루카스필름,1982
28433,19860103,레이디 호크 ,Ladyhawke,1985,19860614,장편,개봉,미국,"SF,드라마",미국,SF,[{'peopleNm': '리차드 도너'}],이십세기폭스필름코퍼레이션,1986
28435,19870153,레인저,Lone Wolf Mcquade,1987,19871225,장편,개봉,미국,액션,미국,액션,[{'peopleNm': '스티브 카버'}],오리온 픽쳐스 코퍼레이션,1987
28436,19860100,레크레스 ,Reckless,1984,19860524,장편,개봉,미국,드라마,미국,드라마,[{'peopleNm': '제임스 폴리'}],메트로-골드윈-마이어,1986
28437,19870021,레테의 연가,,1987,19870411,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '장길수'}],인창영화(주),1987
28438,19900314,로말드와 쥬리엣,"Mama, There'S A Man In Your Bed",1989,19901020,장편,개봉,프랑스,"드라마,코미디",프랑스,드라마,[{'peopleNm': '콜린 세로'}],프랑스3시네마,1990
28439,19840083,로맨싱 스톤 ,Romancing The Stone,1984,19840908,장편,개봉,미국,"액션,어드벤처,코미디",미국,액션,[],이십세기폭스필름코퍼레이션,1984
28441,19850065,로버트군단과 메카3,,1985,19851019,장편,개봉,한국,"SF,애니메이션,전쟁",한국,SF,[{'peopleNm': '김청기'}],서울동화,1985
28442,20090122,로보트 태권 V 90,Robot Taekwon V 90,1990,19900717,장편,개봉,한국,"SF,애니메이션,액션,판타지",한국,SF,[{'peopleNm': '김청기'}],(주)서울동화엔터프라이즈 ,1990
28447,19900060,로티의 모험,The Adventure Of Lotty,1990,19901229,장편,개봉,한국,"가족,드라마,애니메이션,어드벤처",한국,가족,[{'peopleNm': '송정율'}],㈜호텔롯데,1990
28448,19820122,록키 3,"Rocky Ⅲ, Eye Of The Tiger",1982,19821224,장편,개봉,미국,드라마,미국,드라마,[{'peopleNm': '실베스터 스탤론'}],메트로-골드윈-마이어,1982
28450,19810060,롱 라이더스,The Long Riders,1980,19810523,장편,개봉,미국,액션,미국,액션,[{'peopleNm': '월터 힐'}],유나이티드 아티스트,1981
28459,19830055,마계의 딸,Daughter Of A Ghost,1983,19830520,장편,개봉,한국,"공포(호러),드라마,판타지",한국,공포(호러),[{'peopleNm': '박윤교'}],태창흥업,1983
28463,19890236,마담킬러,On The Run,1988,19890819,장편,개봉,홍콩,액션,홍콩,액션,[{'peopleNm': '장견정'}],골든하베스트,1989
28466,19840077,마리아스 러버 ,Maria'S Lovers,1984,19840715,장편,개봉,미국,"드라마,애니메이션",미국,드라마,[],캐논 그룹,1984
28467,20090137,마리화나,Marihuana,1989,19900217,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김인수'}],아성영화㈜,1990
28469,19890212,마스터 돌프,Masters Of The Univers,1987,19890722,장편,개봉,미국,"SF,액션",미국,SF,[{'peopleNm': '게리 고다르'}],캐논 그룹,1989
28470,20090119,마야고,Mayago,1990,19901013,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '강대하'}],대하필름,1990
28471,19850050,마이크로특공대 다이야 트론 5,,1985,19850720,장편,개봉,한국,"SF,가족,애니메이션",한국,SF,[{'peopleNm': '정수용'}],대광,1985
28472,19900361,마이키이야기,Look Who'S Talking,1989,19901222,장편,개봉,미국,코미디,미국,코미디,[],트라이스타 픽쳐스,1990
28477,19850086,마타하리 ,Matahari,1985,19850405,장편,개봉,미국,드라마,미국,드라마,[],캐논 그룹,1985
28480,19940050,만무방,Manmubang,1994,19941022,장편,개봉,한국,"드라마,전쟁",한국,드라마,[{'peopleNm': '엄종선'}],(주)대종필림,1994
28481,19840064,만삭,The Last Month Of Pregnancy,1984,19841116,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '김인수'}],연방영화(주) ,1984
28482,19860045,말괄량이 대행진,Great March Of Tomboys,1986,19860710,장편,개봉,한국,"가족,드라마",한국,가족,[{'peopleNm': '김응천'}],연방영화(주) ,1986
28483,19810005,망령의 웨딩드레스,The Haunted Wedding Dress,1981,19810416,장편,개봉,한국,"공포(호러),스릴러",한국,공포(호러),[{'peopleNm': '박윤교'}],합동영화(주),1981
28486,19850100,매드맥스3,Mad Max: Beyond Thunderdome,1985,19850918,장편,개봉,미국,"SF,액션",미국,SF,[{'peopleNm': '조지 밀러'}],케네디 밀러 프로덕션즈,1985
28488,19890048,매매꾼,Trafficker,1989,19890826,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '방순덕'}],남아진흥(주),1989
28490,19880057,매춘,Prostitution,1988,19880924,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '유진선'}],춘우영화주식회사,1988
28491,19890053,매춘 2,Prostitution 2,1989,19890909,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '고영남'}],춘우영화주식회사,1989
28492,19940043,매춘 4,Prostitution 4,1994,19940423,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '김성수'}],(주)반도영상,1994
28493,19900014,매춘시대,Age Of Prostitution,1990,19900120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '유진선'}],춘우영화주식회사,1990
28494,19880050,맷돌,Millstone,1988,19880903,장편,개봉,한국,사극,한국,사극,[{'peopleNm': '정희철 '}],(주)다모아필름,1988
28496,19900170,먼나라에서 온 성자,From A Far Country,1981,19900413,장편,개봉,이탈리아,드라마,이탈리아,드라마,[],인코퍼레이티드텔레비젼,1990
28500,19890220,메이저리그,Major League,1989,19890729,장편,개봉,미국,코미디,미국,코미디,[],모건 크릭 프로덕션즈,1989
28503,19890016,모래성,,1989,19890318,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '선우완'}],(주)대일필림,1989
28508,19880071,목밀녀,Jujube Girl,1988,19881201,장편,개봉,한국,사극,한국,사극,[{'peopleNm': '차성호'}],(주)건화상사,1988
28509,19850054,목없는 여살인마,The Headless Murderess,1985,19850824,장편,개봉,한국,"공포(호러),드라마,미스터리,스릴러",한국,공포(호러),[{'peopleNm': '김영한'}],신한영화(주),1985
28510,19870008,못다부른 노래님,,1987,19870214,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '김기현'}],합동영화(주),1987
28511,19890065,못먹어도 고,"Bet, Regardless Of Losing",1989,19891021,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '고응호'}],(주)대동흥업,1989
28513,19840049,몽녀한,Grudge Of The Sleepwalking Woman,1984,19840818,장편,개봉,한국,"드라마,미스터리",한국,드라마,[{'peopleNm': '강범구'}],(주)우진필림,1984
28514,19870024,몽마르트 언덕의 상투,,1987,19870418,장편,개봉,한국,"성인물(에로),드라마",한국,성인물(에로),[{'peopleNm': '강대진'}],㈜중앙시네마,1987
28517,19820073,무녀의 밤,Night Of A Sorceress,1982,19821023,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '변장호'}],동아흥행㈜,1982
28518,19820074,무림걸식도사,Mu-Rim Beggar Warriors,1982,19821105,장편,개봉,한국,"드라마,사극,액션",한국,드라마,[{'peopleNm': '김정용'}],국제,1982
28519,19820043,무림사부대행,Budae-Haeng In Mu-Rim Temple,1982,19820606,장편,개봉,한국,액션,한국,액션,[{'peopleNm': '김정용'}],우성사,1982
28522,19850080,무적철인 람보트,,1985,19851221,장편,개봉,한국,"SF,애니메이션,액션",한국,SF,[{'peopleNm': '문덕성'}],대원동화(주),1985
28527,19890273,문스트럭,Moon Struck,1987,19891007,장편,개봉,미국,"드라마,코미디",미국,드라마,[],메트로-골드윈-마이어,1989
28528,19900077,물 위를 걷는 여자,The Woman Who Walks On Water,1990,19900929,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '박철수'}],(주)성일씨네마트,1990
28529,19870063,물망초,,1987,19871001,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '이미례'}],(주)하명중 영화제작소,1987
28530,19860056,물목,River Fork,1985,19850906,장편,개봉,한국,사극,한국,사극,[{'peopleNm': '조명화'}],세경진흥(주),1985
28531,20090140,물의나라,Water World,1989,19900120,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '유영진'}],지미필림,1990
28532,19900146,뮤직박스,Music Box,1989,19900224,장편,개봉,미국,드라마,미국,드라마,[{'peopleNm': '코스타 가브라스'}],카롤코 픽쳐스,1990
28534,19850048,미녀공동묘지,Cemetery Of Beautiful Women,1985,19850713,장편,개봉,한국,"공포(호러),미스터리,사극",한국,공포(호러),[{'peopleNm': '김인수'}],합동영화(주),1985
28535,19900296,미드나이트런,Midnight Run,1988,19900929,장편,개봉,미국,"액션,코미디",미국,액션,[{'peopleNm': '마틴 브레스트'}],시티 라이트 필름즈,1990
28536,19880019,미리마리 우리두리,"Miri, Mari, Wuri, Duri",1988,19880402,장편,개봉,한국,"가족,드라마",한국,가족,[{'peopleNm': '고영남'}],현진필름,1988
28537,19840086,미스터 굿바를 찾아서 ,Looking For Mr. Good Bar,1977,19841027,장편,개봉,미국,드라마,미국,드라마,[{'peopleNm': '리차드 브룩스'}],파라마운트 픽쳐스,1984
28538,19810077,미스터 부 4 - 마등보표,Security Unlimited,1981,19811217,장편,개봉,홍콩,"액션,코미디",홍콩,액션,[{'peopleNm': '허관문'}],골든하베스트,1981
28539,19890039,미쓰코뿔소 미스터코란도,Miss Rhino And Mr. Korando,1989,19890729,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '이장호'}],판영화사(주),1989
28540,19830050,미움의 세월,Time Of Hate,1983,19830423,장편,개봉,한국,"드라마,멜로/로맨스,미스터리,범죄",한국,드라마,[],신한영화(주),1983
28541,19820082,미워 미워 미워,"Hate You, I Hate You, I Hate You",1982,19821127,장편,개봉,한국,"드라마,멜로/로맨스,범죄",한국,드라마,[{'peopleNm': '최동준'}],현진필름,1982
28542,19900108,미친 사랑의 노래,The Song Of Crazy Love,1990,19900623,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김호선'}],(주)극동스크린,1990
28543,19470020,민족의 새벽,Dawn Of Nation,1947,19470623,장편,개봉,한국,,한국,,[{'peopleNm': '이규환'}],대광영화사,1947
28544,19860051,밀림의 대탈출,The Great Escape In Jungle,1986,19860729,장편,개봉,한국,"드라마,미스터리,액션,어드벤처",한국,드라마,[{'peopleNm': '김종성'}],(주)삼영필림,1986
28545,19830102,밀명마상객,The Horseman With Secret Missions,1983,19830618,장편,개봉,한국,"드라마,액션,전쟁",한국,드라마,[{'peopleNm': '신위균'}],합동영화(주),1983
28546,19880168,바나나 대소동,Going Bananas,1988,19880730,장편,개봉,미국,"액션,코미디",미국,액션,[{'peopleNm': '보아즈 데이비슨'}],캐논 그룹,1988
28548,19470016,바다의 정열,Passion Of The Sea,1947,19470925,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '서정규'}],금성영화사,1947
28550,19870051,바람부는 날에도 꽃은 피고,,1987,19870822,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '김정옥 '}],양전흥업,1987
28551,20090116,바람의 아들,Son Of Wind,1987,19901110,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '고응호'}],한국영화배급㈜,1990
28553,19830031,바보스러운 여자,The Foolish Woman,1983,19830226,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '하휘룡'}],대양필름(주),1983
28554,19890004,바이오맨,Bio-Man,1988,19890204,장편,개봉,한국,"SF,액션",한국,SF,[{'peopleNm': '김청기'}],(주)서울동화엔터프라이즈 ,1989
28555,19890139,바탈리언,Battalion,1985,19890408,장편,개봉,미국,"SF,공포(호러)",미국,SF,[],오리온 픽쳐스 코퍼레이션,1989
28556,19870052,박철수의 헬로 임꺽정,,1987,19870822,장편,개봉,한국,"사극,코미디",한국,사극,[{'peopleNm': '박철수'}],(주)황기성 사단,1987
28557,19820072,반노,Rebellion,1982,19821017,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '이영실 '}],한진흥업주식회사,1982
28558,19900006,반쪽 아이들,Broken Children,1990,19900519,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '이기영'}],양전흥업,1990
28559,19890085,발바리의 추억,Memories Of Bal-Bari,1989,19891223,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '강철수'}],(주)태광영화사,1989
